Driver,DriverNumber,Team,LapNumber,LapTime,Position,Stint,Compound,TyreLife,FreshTyre,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,Deleted,DeletedReason,IsAccurate,FastF1Generated,IsPersonalBest,Time,LapStartTime,LapStartDate,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime
GAS,10,Alpine,13.0,0 days 00:01:51.634000,11.0,2.0,HARD,2.0,True,,,0 days 00:00:40.653000,0 days 00:00:30.489000,0 days 00:00:40.492000,201.0,133.0,269.0,240.0,671,False,,False,False,False,0 days 01:22:27.214000,0 days 01:20:35.580000,2026-03-08 04:21:42.203,0 days 01:21:16.289000,0 days 01:21:46.778000,0 days 01:22:27.270000
GAS,10,Alpine,14.0,0 days 00:01:25.748000,11.0,2.0,HARD,3.0,True,,,0 days 00:00:30.752000,0 days 00:00:17.982000,0 days 00:00:37.014000,252.0,306.0,293.0,277.0,1,False,,True,False,False,0 days 01:23:52.962000,0 days 01:22:27.214000,2026-03-08 04:23:33.837,0 days 01:22:58.022000,0 days 01:23:16.004000,0 days 01:23:53.018000
GAS,10,Alpine,15.0,0 days 00:01:24.823000,11.0,2.0,HARD,4.0,True,,,0 days 00:00:29.928000,0 days 00:00:17.954000,0 days 00:00:36.941000,251.0,308.0,298.0,288.0,1,False,,True,False,True,0 days 01:25:17.785000,0 days 01:23:52.962000,2026-03-08 04:24:59.585,0 days 01:24:22.946000,0 days 01:24:40.900000,0 days 01:25:17.841000
GAS,10,Alpine,16.0,0 days 00:01:24.690000,11.0,2.0,HARD,5.0,True,,,0 days 00:00:29.817000,0 days 00:00:17.810000,0 days 00:00:37.063000,262.0,310.0,300.0,290.0,1,False,,True,False,True,0 days 01:26:42.475000,0 days 01:25:17.785000,2026-03-08 04:26:24.408,0 days 01:25:47.658000,0 days 01:26:05.468000,0 days 01:26:42.531000
GAS,10,Alpine,17.0,0 days 00:01:25.203000,11.0,2.0,HARD,6.0,True,,,0 days 00:00:29.868000,0 days 00:00:17.693000,0 days 00:00:37.642000,253.0,318.0,297.0,297.0,1,False,,True,False,False,0 days 01:28:07.678000,0 days 01:26:42.475000,2026-03-08 04:27:49.098,0 days 01:27:12.399000,0 days 01:27:30.092000,0 days 01:28:07.734000
GAS,10,Alpine,18.0,0 days 00:01:41.225000,11.0,2.0,HARD,7.0,True,,,0 days 00:00:30.704000,0 days 00:00:25.668000,0 days 00:00:44.853000,255.0,189.0,223.0,269.0,126,False,,False,False,False,0 days 01:29:48.903000,0 days 01:28:07.678000,2026-03-08 04:29:14.301,0 days 01:28:38.438000,0 days 01:29:04.106000,0 days 01:29:48.959000
GAS,10,Alpine,19.0,0 days 00:01:52.950000,10.0,2.0,HARD,8.0,True,,,0 days 00:00:41.395000,0 days 00:00:25.752000,0 days 00:00:45.803000,236.0,212.0,300.0,231.0,671,False,,False,False,False,0 days 01:31:41.853000,0 days 01:29:48.903000,2026-03-08 04:30:55.526,0 days 01:30:30.354000,0 days 01:30:56.106000,0 days 01:31:41.909000
GAS,10,Alpine,20.0,0 days 00:01:26.578000,11.0,2.0,HARD,9.0,True,,,0 days 00:00:31.057000,0 days 00:00:17.719000,0 days 00:00:37.802000,260.0,310.0,303.0,277.0,1,False,,True,False,False,0 days 01:33:08.431000,0 days 01:31:41.853000,2026-03-08 04:32:48.476,0 days 01:32:12.966000,0 days 01:32:30.685000,0 days 01:33:08.487000
GAS,10,Alpine,21.0,0 days 00:01:25.678000,10.0,2.0,HARD,10.0,True,,,0 days 00:00:30.591000,0 days 00:00:17.995000,0 days 00:00:37.092000,267.0,307.0,289.0,259.0,1,False,,True,False,False,0 days 01:34:34.109000,0 days 01:33:08.431000,2026-03-08 04:34:15.054,0 days 01:33:39.078000,0 days 01:33:57.073000,0 days 01:34:34.165000
GAS,10,Alpine,22.0,0 days 00:01:24.586000,10.0,2.0,HARD,11.0,True,,,0 days 00:00:29.740000,0 days 00:00:17.913000,0 days 00:00:36.933000,250.0,307.0,297.0,290.0,1,False,,True,False,True,0 days 01:35:58.695000,0 days 01:34:34.109000,2026-03-08 04:35:40.732,0 days 01:35:03.905000,0 days 01:35:21.818000,0 days 01:35:58.751000
GAS,10,Alpine,23.0,0 days 00:01:24.499000,10.0,2.0,HARD,12.0,True,,,0 days 00:00:29.633000,0 days 00:00:17.823000,0 days 00:00:37.043000,258.0,307.0,290.0,298.0,1,False,,True,False,True,0 days 01:37:23.194000,0 days 01:35:58.695000,2026-03-08 04:37:05.318,0 days 01:36:28.384000,0 days 01:36:46.207000,0 days 01:37:23.250000
GAS,10,Alpine,24.0,0 days 00:01:24.852000,10.0,2.0,HARD,13.0,True,,,0 days 00:00:30.053000,0 days 00:00:17.852000,0 days 00:00:36.947000,260.0,307.0,299.0,288.0,1,False,,True,False,False,0 days 01:38:48.046000,0 days 01:37:23.194000,2026-03-08 04:38:29.817,0 days 01:37:53.303000,0 days 01:38:11.155000,0 days 01:38:48.102000
GAS,10,Alpine,25.0,0 days 00:01:24.540000,10.0,2.0,HARD,14.0,True,,,0 days 00:00:29.816000,0 days 00:00:17.886000,0 days 00:00:36.838000,263.0,305.0,298.0,295.0,1,False,,True,False,False,0 days 01:40:12.586000,0 days 01:38:48.046000,2026-03-08 04:39:54.669,0 days 01:39:17.918000,0 days 01:39:35.804000,0 days 01:40:12.642000
GAS,10,Alpine,26.0,0 days 00:01:24.771000,10.0,2.0,HARD,15.0,True,,,0 days 00:00:29.940000,0 days 00:00:17.957000,0 days 00:00:36.874000,251.0,306.0,293.0,294.0,1,False,,True,False,False,0 days 01:41:37.357000,0 days 01:40:12.586000,2026-03-08 04:41:19.209,0 days 01:40:42.582000,0 days 01:41:00.539000,0 days 01:41:37.413000
GAS,10,Alpine,27.0,0 days 00:01:24.661000,10.0,2.0,HARD,16.0,True,,,0 days 00:00:29.680000,0 days 00:00:17.895000,0 days 00:00:37.086000,270.0,304.0,297.0,288.0,1,False,,True,False,False,0 days 01:43:02.018000,0 days 01:41:37.357000,2026-03-08 04:42:43.980,0 days 01:42:07.093000,0 days 01:42:24.988000,0 days 01:43:02.074000
GAS,10,Alpine,28.0,0 days 00:01:24.795000,10.0,2.0,HARD,17.0,True,,,0 days 00:00:29.776000,0 days 00:00:17.975000,0 days 00:00:37.044000,265.0,304.0,295.0,293.0,1,False,,True,False,False,0 days 01:44:26.813000,0 days 01:43:02.018000,2026-03-08 04:44:08.641,0 days 01:43:31.850000,0 days 01:43:49.825000,0 days 01:44:26.869000
GAS,10,Alpine,29.0,0 days 00:01:25.096000,10.0,2.0,HARD,18.0,True,,,0 days 00:00:29.838000,0 days 00:00:18.010000,0 days 00:00:37.248000,265.0,303.0,292.0,294.0,1,False,,True,False,False,0 days 01:45:51.909000,0 days 01:44:26.813000,2026-03-08 04:45:33.436,0 days 01:44:56.707000,0 days 01:45:14.717000,0 days 01:45:51.965000
GAS,10,Alpine,30.0,0 days 00:01:25.242000,10.0,2.0,HARD,19.0,True,,,0 days 00:00:30.259000,0 days 00:00:17.917000,0 days 00:00:37.066000,254.0,306.0,294.0,284.0,1,False,,True,False,False,0 days 01:47:17.151000,0 days 01:45:51.909000,2026-03-08 04:46:58.532,0 days 01:46:22.224000,0 days 01:46:40.141000,0 days 01:47:17.207000
GAS,10,Alpine,31.0,0 days 00:01:25.271000,10.0,2.0,HARD,20.0,True,,,0 days 00:00:30.213000,0 days 00:00:17.873000,0 days 00:00:37.185000,258.0,306.0,288.0,285.0,1,False,,True,False,False,0 days 01:48:42.422000,0 days 01:47:17.151000,2026-03-08 04:48:23.774,0 days 01:47:47.420000,0 days 01:48:05.293000,0 days 01:48:42.478000
GAS,10,Alpine,32.0,0 days 00:01:25.202000,10.0,2.0,HARD,21.0,True,,,0 days 00:00:30.200000,0 days 00:00:17.946000,0 days 00:00:37.056000,258.0,303.0,295.0,282.0,1,False,,True,False,False,0 days 01:50:07.624000,0 days 01:48:42.422000,2026-03-08 04:49:49.045,0 days 01:49:12.678000,0 days 01:49:30.624000,0 days 01:50:07.680000
GAS,10,Alpine,33.0,0 days 00:01:32.276000,9.0,2.0,HARD,22.0,True,,,0 days 00:00:30.216000,0 days 00:00:18.086000,0 days 00:00:43.974000,259.0,302.0,253.0,290.0,16,False,,False,False,False,0 days 01:51:39.900000,0 days 01:50:07.624000,2026-03-08 04:51:14.247,0 days 01:50:37.896000,0 days 01:50:55.982000,0 days 01:51:39.956000
GAS,10,Alpine,34.0,0 days 00:01:31.244000,9.0,2.0,HARD,23.0,True,,,0 days 00:00:35.755000,0 days 00:00:18.140000,0 days 00:00:37.349000,265.0,300.0,293.0,248.0,671,False,,False,False,False,0 days 01:53:11.144000,0 days 01:51:39.900000,2026-03-08 04:52:46.523,0 days 01:52:15.711000,0 days 01:52:33.851000,0 days 01:53:11.200000
GAS,10,Alpine,35.0,0 days 00:01:25.029000,9.0,2.0,HARD,24.0,True,,,0 days 00:00:30.064000,0 days 00:00:17.915000,0 days 00:00:37.050000,266.0,302.0,299.0,286.0,1,False,,True,False,False,0 days 01:54:36.173000,0 days 01:53:11.144000,2026-03-08 04:54:17.767,0 days 01:53:41.264000,0 days 01:53:59.179000,0 days 01:54:36.229000
GAS,10,Alpine,36.0,0 days 00:01:25.177000,9.0,2.0,HARD,25.0,True,,,0 days 00:00:29.890000,0 days 00:00:17.876000,0 days 00:00:37.411000,264.0,306.0,291.0,296.0,1,False,,True,False,False,0 days 01:56:01.350000,0 days 01:54:36.173000,2026-03-08 04:55:42.796,0 days 01:55:06.119000,0 days 01:55:23.995000,0 days 01:56:01.406000
GAS,10,Alpine,37.0,0 days 00:01:26.333000,10.0,2.0,HARD,26.0,True,,,0 days 00:00:30.147000,0 days 00:00:18.019000,0 days 00:00:38.167000,268.0,302.0,302.0,286.0,1,False,,True,False,False,0 days 01:57:27.683000,0 days 01:56:01.350000,2026-03-08 04:57:07.973,0 days 01:56:31.553000,0 days 01:56:49.572000,0 days 01:57:27.739000
GAS,10,Alpine,38.0,0 days 00:01:26.094000,9.0,2.0,HARD,27.0,True,,,0 days 00:00:30.547000,0 days 00:00:17.760000,0 days 00:00:37.787000,261.0,315.0,294.0,263.0,1,False,,True,False,False,0 days 01:58:53.777000,0 days 01:57:27.683000,2026-03-08 04:58:34.306,0 days 01:57:58.286000,0 days 01:58:16.046000,0 days 01:58:53.833000
GAS,10,Alpine,39.0,0 days 00:01:25.265000,9.0,2.0,HARD,28.0,True,,,0 days 00:00:30.113000,0 days 00:00:17.989000,0 days 00:00:37.163000,262.0,300.0,290.0,286.0,1,False,,True,False,False,0 days 02:00:19.042000,0 days 01:58:53.777000,2026-03-08 05:00:00.400,0 days 01:59:23.946000,0 days 01:59:41.935000,0 days 02:00:19.098000
GAS,10,Alpine,40.0,0 days 00:01:26.132000,10.0,2.0,HARD,29.0,True,,,0 days 00:00:30.738000,0 days 00:00:17.773000,0 days 00:00:37.621000,265.0,307.0,298.0,271.0,1,False,,True,False,False,0 days 02:01:45.174000,0 days 02:00:19.042000,2026-03-08 05:01:25.665,0 days 02:00:49.836000,0 days 02:01:07.609000,0 days 02:01:45.230000
GAS,10,Alpine,41.0,0 days 00:01:25.319000,10.0,2.0,HARD,30.0,True,,,0 days 00:00:30.039000,0 days 00:00:17.873000,0 days 00:00:37.407000,257.0,308.0,297.0,295.0,1,False,,True,False,False,0 days 02:03:10.493000,0 days 02:01:45.174000,2026-03-08 05:02:51.797,0 days 02:02:15.269000,0 days 02:02:33.142000,0 days 02:03:10.549000
GAS,10,Alpine,42.0,0 days 00:01:24.879000,10.0,2.0,HARD,31.0,True,,,0 days 00:00:29.776000,0 days 00:00:17.899000,0 days 00:00:37.204000,270.0,304.0,293.0,306.0,1,False,,True,False,False,0 days 02:04:35.372000,0 days 02:03:10.493000,2026-03-08 05:04:17.116,0 days 02:03:40.325000,0 days 02:03:58.224000,0 days 02:04:35.428000
GAS,10,Alpine,43.0,0 days 00:01:24.977000,10.0,2.0,HARD,32.0,True,,,0 days 00:00:30.015000,0 days 00:00:17.902000,0 days 00:00:37.060000,260.0,306.0,288.0,289.0,1,False,,True,False,False,0 days 02:06:00.349000,0 days 02:04:35.372000,2026-03-08 05:05:41.995,0 days 02:05:05.443000,0 days 02:05:23.345000,0 days 02:06:00.405000
GAS,10,Alpine,44.0,0 days 00:01:25.028000,10.0,2.0,HARD,33.0,True,,,0 days 00:00:29.992000,0 days 00:00:17.897000,0 days 00:00:37.139000,261.0,304.0,296.0,290.0,1,False,,True,False,False,0 days 02:07:25.377000,0 days 02:06:00.349000,2026-03-08 05:07:06.972,0 days 02:06:30.397000,0 days 02:06:48.294000,0 days 02:07:25.433000
GAS,10,Alpine,45.0,0 days 00:01:27.175000,10.0,2.0,HARD,34.0,True,,,0 days 00:00:30.630000,0 days 00:00:18.626000,0 days 00:00:37.919000,260.0,283.0,290.0,292.0,1,False,,True,False,False,0 days 02:08:52.552000,0 days 02:07:25.377000,2026-03-08 05:08:32.000,0 days 02:07:56.063000,0 days 02:08:14.689000,0 days 02:08:52.608000
GAS,10,Alpine,46.0,0 days 00:01:25.353000,10.0,2.0,HARD,35.0,True,,,0 days 00:00:30.097000,0 days 00:00:17.911000,0 days 00:00:37.345000,264.0,305.0,289.0,286.0,1,False,,True,False,False,0 days 02:10:17.905000,0 days 02:08:52.552000,2026-03-08 05:09:59.175,0 days 02:09:22.705000,0 days 02:09:40.616000,0 days 02:10:17.961000
GAS,10,Alpine,47.0,0 days 00:01:26.497000,10.0,2.0,HARD,36.0,True,,,0 days 00:00:29.971000,0 days 00:00:18.379000,0 days 00:00:38.147000,271.0,230.0,299.0,288.0,1,False,,True,False,False,0 days 02:11:44.402000,0 days 02:10:17.905000,2026-03-08 05:11:24.528,0 days 02:10:47.932000,0 days 02:11:06.311000,0 days 02:11:44.458000
GAS,10,Alpine,48.0,0 days 00:01:24.982000,10.0,2.0,HARD,37.0,True,,,0 days 00:00:29.911000,0 days 00:00:17.794000,0 days 00:00:37.277000,264.0,307.0,294.0,294.0,1,False,,True,False,False,0 days 02:13:09.384000,0 days 02:11:44.402000,2026-03-08 05:12:51.025,0 days 02:12:14.369000,0 days 02:12:32.163000,0 days 02:13:09.440000
GAS,10,Alpine,49.0,0 days 00:01:25.281000,10.0,2.0,HARD,38.0,True,,,0 days 00:00:30.100000,0 days 00:00:17.949000,0 days 00:00:37.232000,263.0,303.0,291.0,292.0,1,False,,True,False,False,0 days 02:14:34.665000,0 days 02:13:09.384000,2026-03-08 05:14:16.007,0 days 02:13:39.540000,0 days 02:13:57.489000,0 days 02:14:34.721000
GAS,10,Alpine,50.0,0 days 00:01:24.927000,10.0,2.0,HARD,39.0,True,,,0 days 00:00:30.004000,0 days 00:00:17.925000,0 days 00:00:36.998000,271.0,302.0,292.0,293.0,1,False,,True,False,False,0 days 02:15:59.592000,0 days 02:14:34.665000,2026-03-08 05:15:41.288,0 days 02:15:04.725000,0 days 02:15:22.650000,0 days 02:15:59.648000
GAS,10,Alpine,51.0,0 days 00:01:26.460000,10.0,2.0,HARD,40.0,True,,,0 days 00:00:30.170000,0 days 00:00:18.244000,0 days 00:00:38.046000,259.0,248.0,300.0,294.0,1,False,,True,False,False,0 days 02:17:26.052000,0 days 02:15:59.592000,2026-03-08 05:17:06.215,0 days 02:16:29.818000,0 days 02:16:48.062000,0 days 02:17:26.108000
GAS,10,Alpine,52.0,0 days 00:01:26.527000,10.0,2.0,HARD,41.0,True,,,0 days 00:00:31.448000,0 days 00:00:17.854000,0 days 00:00:37.225000,258.0,309.0,297.0,290.0,1,False,,True,False,False,0 days 02:18:52.579000,0 days 02:17:26.052000,2026-03-08 05:18:32.675,0 days 02:17:57.556000,0 days 02:18:15.410000,0 days 02:18:52.635000
GAS,10,Alpine,53.0,0 days 00:01:24.790000,10.0,2.0,HARD,42.0,True,,,0 days 00:00:29.893000,0 days 00:00:17.911000,0 days 00:00:36.986000,263.0,303.0,292.0,293.0,1,False,,True,False,False,0 days 02:20:17.369000,0 days 02:18:52.579000,2026-03-08 05:19:59.202,0 days 02:19:22.528000,0 days 02:19:40.439000,0 days 02:20:17.425000
GAS,10,Alpine,54.0,0 days 00:01:24.520000,10.0,2.0,HARD,43.0,True,,,0 days 00:00:29.789000,0 days 00:00:17.954000,0 days 00:00:36.777000,269.0,302.0,292.0,295.0,1,False,,True,False,False,0 days 02:21:41.889000,0 days 02:20:17.369000,2026-03-08 05:21:23.992,0 days 02:20:47.214000,0 days 02:21:05.168000,0 days 02:21:41.945000
GAS,10,Alpine,55.0,0 days 00:01:24.595000,10.0,2.0,HARD,44.0,True,,,0 days 00:00:29.659000,0 days 00:00:17.851000,0 days 00:00:37.085000,274.0,302.0,296.0,293.0,1,False,,True,False,False,0 days 02:23:06.484000,0 days 02:21:41.889000,2026-03-08 05:22:48.512,0 days 02:22:11.604000,0 days 02:22:29.455000,0 days 02:23:06.540000
GAS,10,Alpine,56.0,0 days 00:01:24.486000,10.0,2.0,HARD,45.0,True,,,0 days 00:00:29.844000,0 days 00:00:17.894000,0 days 00:00:36.748000,262.0,302.0,298.0,298.0,1,False,,True,False,True,0 days 02:24:30.970000,0 days 02:23:06.484000,2026-03-08 05:24:13.107,0 days 02:23:36.384000,0 days 02:23:54.278000,0 days 02:24:31.026000
GAS,10,Alpine,57.0,0 days 00:01:24.837000,10.0,2.0,HARD,46.0,True,,,0 days 00:00:29.814000,0 days 00:00:17.848000,0 days 00:00:37.175000,273.0,302.0,295.0,295.0,1,False,,True,False,False,0 days 02:25:55.807000,0 days 02:24:30.970000,2026-03-08 05:25:37.593,0 days 02:25:00.840000,0 days 02:25:18.688000,0 days 02:25:55.863000
PER,11,Cadillac,1.0,0 days 00:01:42.557000,19.0,1.0,MEDIUM,1.0,True,,,,0 days 00:00:19.226000,0 days 00:00:40.448000,229.0,290.0,303.0,200.0,1,False,,False,False,False,0 days 01:04:02.536000,0 days 01:02:19.743000,2026-03-08 04:03:26.366,,0 days 01:03:23.144000,0 days 01:04:02.783000
PER,11,Cadillac,2.0,0 days 00:01:28.763000,19.0,1.0,MEDIUM,2.0,True,,,0 days 00:00:31.753000,0 days 00:00:18.188000,0 days 00:00:38.822000,251.0,312.0,305.0,238.0,1,False,,True,False,True,0 days 01:05:31.299000,0 days 01:04:02.536000,2026-03-08 04:05:09.159,0 days 01:04:34.380000,0 days 01:04:52.568000,0 days 01:05:31.390000
PER,11,Cadillac,3.0,0 days 00:01:28.094000,18.0,1.0,MEDIUM,3.0,True,,,0 days 00:00:31.672000,0 days 00:00:18.037000,0 days 00:00:38.385000,253.0,311.0,298.0,260.0,1,False,,True,False,True,0 days 01:06:59.393000,0 days 01:05:31.299000,2026-03-08 04:06:37.922,0 days 01:06:03.062000,0 days 01:06:21.099000,0 days 01:06:59.484000
PER,11,Cadillac,4.0,0 days 00:01:27.222000,18.0,1.0,MEDIUM,4.0,True,,,0 days 00:00:30.827000,0 days 00:00:18.195000,0 days 00:00:38.200000,255.0,307.0,298.0,280.0,1,False,,True,False,True,0 days 01:08:26.615000,0 days 01:06:59.393000,2026-03-08 04:08:06.016,0 days 01:07:30.311000,0 days 01:07:48.506000,0 days 01:08:26.706000
PER,11,Cadillac,5.0,0 days 00:01:28.025000,18.0,1.0,MEDIUM,5.0,True,,,0 days 00:00:31.295000,0 days 00:00:18.506000,0 days 00:00:38.224000,256.0,300.0,292.0,291.0,1,False,,True,False,False,0 days 01:09:54.640000,0 days 01:08:26.615000,2026-03-08 04:09:33.238,0 days 01:08:58.001000,0 days 01:09:16.507000,0 days 01:09:54.731000
PER,11,Cadillac,6.0,0 days 00:01:27.595000,18.0,1.0,MEDIUM,6.0,True,,,0 days 00:00:31.178000,0 days 00:00:18.288000,0 days 00:00:38.129000,259.0,302.0,289.0,269.0,1,False,,True,False,False,0 days 01:11:22.235000,0 days 01:09:54.640000,2026-03-08 04:11:01.263,0 days 01:10:25.909000,0 days 01:10:44.197000,0 days 01:11:22.326000
PER,11,Cadillac,7.0,0 days 00:01:27.625000,18.0,1.0,MEDIUM,7.0,True,,,0 days 00:00:31.003000,0 days 00:00:18.300000,0 days 00:00:38.322000,258.0,300.0,296.0,273.0,1,False,,True,False,False,0 days 01:12:49.860000,0 days 01:11:22.235000,2026-03-08 04:12:28.858,0 days 01:11:53.329000,0 days 01:12:11.629000,0 days 01:12:49.951000
PER,11,Cadillac,8.0,0 days 00:01:27.184000,18.0,1.0,MEDIUM,8.0,True,,,0 days 00:00:30.946000,0 days 00:00:18.193000,0 days 00:00:38.045000,257.0,302.0,296.0,281.0,1,False,,True,False,True,0 days 01:14:17.044000,0 days 01:12:49.860000,2026-03-08 04:13:56.483,0 days 01:13:20.897000,0 days 01:13:39.090000,0 days 01:14:17.135000
PER,11,Cadillac,9.0,0 days 00:01:27.050000,17.0,1.0,MEDIUM,9.0,True,,,0 days 00:00:30.807000,0 days 00:00:18.233000,0 days 00:00:38.010000,256.0,300.0,296.0,292.0,1,False,,True,False,True,0 days 01:15:44.094000,0 days 01:14:17.044000,2026-03-08 04:15:23.667,0 days 01:14:47.942000,0 days 01:15:06.175000,0 days 01:15:44.185000
PER,11,Cadillac,10.0,0 days 00:01:27.595000,17.0,1.0,MEDIUM,10.0,True,,,0 days 00:00:30.981000,0 days 00:00:18.397000,0 days 00:00:38.217000,257.0,294.0,296.0,284.0,1,False,,True,False,False,0 days 01:17:11.689000,0 days 01:15:44.094000,2026-03-08 04:16:50.717,0 days 01:16:15.166000,0 days 01:16:33.563000,0 days 01:17:11.780000
PER,11,Cadillac,11.0,0 days 00:01:37.875000,14.0,1.0,MEDIUM,11.0,True,,,0 days 00:00:31.102000,0 days 00:00:18.422000,0 days 00:00:48.351000,257.0,294.0,219.0,292.0,16,False,,False,False,False,0 days 01:18:49.564000,0 days 01:17:11.689000,2026-03-08 04:18:18.312,0 days 01:17:42.882000,0 days 01:18:01.304000,0 days 01:18:49.655000
PER,11,Cadillac,12.0,0 days 00:01:56.537000,14.0,1.0,MEDIUM,12.0,True,,,0 days 00:00:43.311000,0 days 00:00:24.555000,0 days 00:00:48.671000,206.0,181.0,256.0,177.0,6,False,,False,False,False,0 days 01:20:46.101000,0 days 01:18:49.564000,2026-03-08 04:19:56.187,0 days 01:19:32.966000,0 days 01:19:57.521000,0 days 01:20:46.192000
PER,11,Cadillac,13.0,0 days 00:01:50.001000,14.0,1.0,MEDIUM,13.0,True,,,0 days 00:00:41.541000,0 days 00:00:26.385000,0 days 00:00:42.075000,222.0,124.0,300.0,157.0,671,False,,False,False,False,0 days 01:22:36.102000,0 days 01:20:46.101000,2026-03-08 04:21:52.724,0 days 01:21:27.733000,0 days 01:21:54.118000,0 days 01:22:36.193000
PER,11,Cadillac,14.0,0 days 00:01:27.084000,14.0,1.0,MEDIUM,14.0,True,,,0 days 00:00:30.356000,0 days 00:00:18.641000,0 days 00:00:38.087000,248.0,291.0,292.0,291.0,1,False,,True,False,False,0 days 01:24:03.186000,0 days 01:22:36.102000,2026-03-08 04:23:42.725,0 days 01:23:06.549000,0 days 01:23:25.190000,0 days 01:24:03.277000
PER,11,Cadillac,15.0,0 days 00:01:28.137000,14.0,1.0,MEDIUM,15.0,True,,,0 days 00:00:30.957000,0 days 00:00:18.323000,0 days 00:00:38.857000,255.0,298.0,294.0,273.0,1,False,,True,False,False,0 days 01:25:31.323000,0 days 01:24:03.186000,2026-03-08 04:25:09.809,0 days 01:24:34.234000,0 days 01:24:52.557000,0 days 01:25:31.414000
PER,11,Cadillac,16.0,0 days 00:01:31.277000,15.0,1.0,MEDIUM,16.0,True,,,0 days 00:00:31.938000,0 days 00:00:19.006000,0 days 00:00:40.333000,245.0,286.0,274.0,252.0,1,False,,True,False,False,0 days 01:27:02.600000,0 days 01:25:31.323000,2026-03-08 04:26:37.946,0 days 01:26:03.352000,0 days 01:26:22.358000,0 days 01:27:02.691000
PER,11,Cadillac,17.0,0 days 00:01:28.615000,15.0,1.0,MEDIUM,17.0,True,,,0 days 00:00:31.493000,0 days 00:00:18.417000,0 days 00:00:38.705000,257.0,299.0,297.0,254.0,1,False,,True,False,False,0 days 01:28:31.215000,0 days 01:27:02.600000,2026-03-08 04:28:09.223,0 days 01:27:34.184000,0 days 01:27:52.601000,0 days 01:28:31.306000
PER,11,Cadillac,18.0,0 days 00:02:06.084000,16.0,1.0,MEDIUM,18.0,True,0 days 01:30:18.038000,,0 days 00:00:35.121000,0 days 00:00:24.446000,0 days 00:01:06.517000,234.0,163.0,,286.0,126,False,,False,False,False,0 days 01:30:37.299000,0 days 01:28:31.215000,2026-03-08 04:29:37.838,0 days 01:29:06.427000,0 days 01:29:30.873000,0 days 01:30:37.390000
PER,11,Cadillac,19.0,0 days 00:01:43.359000,16.0,2.0,HARD,1.0,True,,0 days 01:30:39.693000,0 days 00:00:45.600000,0 days 00:00:19.548000,0 days 00:00:38.211000,182.0,297.0,286.0,194.0,671,False,,False,False,False,0 days 01:32:20.658000,0 days 01:30:37.299000,2026-03-08 04:31:43.922,0 days 01:31:22.990000,0 days 01:31:42.538000,0 days 01:32:20.749000
PER,11,Cadillac,20.0,0 days 00:01:26.490000,16.0,2.0,HARD,2.0,True,,,0 days 00:00:30.352000,0 days 00:00:18.323000,0 days 00:00:37.815000,256.0,290.0,289.0,273.0,1,False,,True,False,True,0 days 01:33:47.148000,0 days 01:32:20.658000,2026-03-08 04:33:27.281,0 days 01:32:51.101000,0 days 01:33:09.424000,0 days 01:33:47.239000
PER,11,Cadillac,21.0,0 days 00:01:27.262000,16.0,2.0,HARD,3.0,True,,,0 days 00:00:30.520000,0 days 00:00:18.341000,0 days 00:00:38.401000,256.0,292.0,245.0,290.0,1,False,,True,False,False,0 days 01:35:14.410000,0 days 01:33:47.148000,2026-03-08 04:34:53.771,0 days 01:34:17.759000,0 days 01:34:36.100000,0 days 01:35:14.501000
PER,11,Cadillac,22.0,0 days 00:01:29.083000,16.0,2.0,HARD,4.0,True,,,0 days 00:00:32.306000,0 days 00:00:18.051000,0 days 00:00:38.726000,259.0,301.0,253.0,255.0,1,False,,True,False,False,0 days 01:36:43.493000,0 days 01:35:14.410000,2026-03-08 04:36:21.033,0 days 01:35:46.807000,0 days 01:36:04.858000,0 days 01:36:43.584000
