event_id,race_id,circuit,overtake_success,model,p_hat,fold,error_tag
china_2026_R_00641,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.2808292408597769,china_2026_R,other
china_2026_R_00642,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.43399012211885496,china_2026_R,other
china_2026_R_00643,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.13080728597848806,china_2026_R,true_negative
china_2026_R_00644,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.13982401985687098,china_2026_R,true_negative
china_2026_R_00645,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.09540586694272929,china_2026_R,false_negative
china_2026_R_00646,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.12248173063884672,china_2026_R,true_negative
china_2026_R_00647,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8739027777594836,china_2026_R,true_positive
china_2026_R_00648,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.33707202949849147,china_2026_R,other
china_2026_R_00649,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.2737528392516373,china_2026_R,other
china_2026_R_00650,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.16596018548428526,china_2026_R,true_negative
china_2026_R_00651,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.34010781231838244,china_2026_R,other
china_2026_R_00652,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8836995285811099,china_2026_R,true_positive
china_2026_R_00653,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5219368562410405,china_2026_R,true_positive
china_2026_R_00654,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3249965089819896,china_2026_R,other
china_2026_R_00655,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.867094005040844,china_2026_R,true_positive
china_2026_R_00656,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.556962266724506,china_2026_R,true_positive
china_2026_R_00657,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.10488499918382521,china_2026_R,true_negative
china_2026_R_00658,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.31272685520430654,china_2026_R,other
china_2026_R_00659,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9392111810804111,china_2026_R,true_positive
china_2026_R_00660,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.15666486531171672,china_2026_R,true_negative
china_2026_R_00661,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.6741913235477671,china_2026_R,false_positive
china_2026_R_00662,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6951747235261864,china_2026_R,true_positive
china_2026_R_00663,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7478589241473484,china_2026_R,true_positive
china_2026_R_00664,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8211357148177006,china_2026_R,true_positive
china_2026_R_00665,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.36334643000470696,china_2026_R,other
china_2026_R_00666,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.4905428054698322,china_2026_R,other
china_2026_R_00667,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.6194190640234272,china_2026_R,false_positive
china_2026_R_00668,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.48694588025385066,china_2026_R,other
china_2026_R_00669,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.20216403172776634,china_2026_R,other
china_2026_R_00670,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.18636676949509742,china_2026_R,false_negative
china_2026_R_00671,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.2280865599234998,china_2026_R,other
china_2026_R_00672,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.23234720170204626,china_2026_R,other
china_2026_R_00673,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5101071599826565,china_2026_R,true_positive
china_2026_R_00674,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.1628643104252485,china_2026_R,true_negative
china_2026_R_00675,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.20184758605591724,china_2026_R,other
china_2026_R_00676,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8140671638613368,china_2026_R,true_positive
china_2026_R_00677,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.41921643835863326,china_2026_R,other
china_2026_R_00678,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.15091298318637067,china_2026_R,true_negative
china_2026_R_00679,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7516797222483277,china_2026_R,true_positive
china_2026_R_00680,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9593513822183924,china_2026_R,true_positive
china_2026_R_00681,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7946811396621737,china_2026_R,true_positive
china_2026_R_00682,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5830380002738348,china_2026_R,true_positive
china_2026_R_00683,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.09949898217563238,china_2026_R,false_negative
china_2026_R_00684,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.311158261980316,china_2026_R,other
china_2026_R_00685,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.1864260158232642,china_2026_R,false_negative
china_2026_R_00686,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.13783243529886793,china_2026_R,false_negative
china_2026_R_00687,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5549469872062547,china_2026_R,true_positive
china_2026_R_00688,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.18175828035492675,china_2026_R,false_negative
china_2026_R_00689,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5605075238788673,china_2026_R,true_positive
china_2026_R_00690,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5757319849123066,china_2026_R,true_positive
china_2026_R_00691,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.7193579725880562,china_2026_R,false_positive
china_2026_R_00692,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7029850135612619,china_2026_R,true_positive
china_2026_R_00693,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.7626748021048937,china_2026_R,false_positive
china_2026_R_00694,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6132895420144401,china_2026_R,true_positive
china_2026_R_00695,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6233245932459722,china_2026_R,true_positive
china_2026_R_00696,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.7909439025494506,china_2026_R,false_positive
china_2026_R_00698,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.26254979577432064,china_2026_R,other
china_2026_R_00699,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.6029500119996447,china_2026_R,false_positive
china_2026_R_00700,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.19194431403241383,china_2026_R,true_negative
china_2026_R_00701,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.847589641531876,china_2026_R,true_positive
china_2026_R_00703,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.07912194390360149,china_2026_R,true_negative
china_2026_R_00704,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.1133681802478197,china_2026_R,true_negative
china_2026_R_00705,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.1327467253685544,china_2026_R,false_negative
china_2026_R_00706,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.11687314252498845,china_2026_R,false_negative
china_2026_R_00708,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3082763236763605,china_2026_R,other
china_2026_R_00709,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.2913546925490677,china_2026_R,other
china_2026_R_00710,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.0957467162501025,china_2026_R,true_negative
china_2026_R_00711,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3474164434635065,china_2026_R,other
china_2026_R_00712,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.21322108545045393,china_2026_R,other
china_2026_R_00713,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.19289284561467296,china_2026_R,false_negative
china_2026_R_00714,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.15835397293890852,china_2026_R,false_negative
china_2026_R_00715,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.27131520003647996,china_2026_R,other
china_2026_R_00716,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.11253983526649006,china_2026_R,true_negative
china_2026_R_00717,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.07450136314231379,china_2026_R,false_negative
china_2026_R_00718,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.14125366791630467,china_2026_R,true_negative
china_2026_R_00719,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.012651372982459743,china_2026_R,true_negative
china_2026_R_00720,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.4588774633824138,china_2026_R,other
china_2026_R_00721,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7887269094145622,china_2026_R,true_positive
china_2026_R_00722,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.16176830421853963,china_2026_R,false_negative
china_2026_R_00723,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.12323173890947889,china_2026_R,true_negative
china_2026_R_00724,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.08301677180636782,china_2026_R,true_negative
china_2026_R_00725,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.5261644087487324,china_2026_R,false_positive
china_2026_R_00726,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.15911044741453367,china_2026_R,false_negative
china_2026_R_00728,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.14578929236686244,china_2026_R,true_negative
china_2026_R_00729,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7732730040708663,china_2026_R,true_positive
china_2026_R_00730,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.45288571463819116,china_2026_R,other
china_2026_R_00731,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.4476771044605237,china_2026_R,other
china_2026_R_00732,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3586418161759385,china_2026_R,other
china_2026_R_00733,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.12164530012224595,china_2026_R,true_negative
china_2026_R_00734,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7154817162945989,china_2026_R,true_positive
china_2026_R_00735,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9127049339577837,china_2026_R,true_positive
china_2026_R_00736,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.4650568873390811,china_2026_R,other
china_2026_R_00737,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.08346227845628165,china_2026_R,true_negative
china_2026_R_00738,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5180213622152864,china_2026_R,true_positive
china_2026_R_00739,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.10096288272108289,china_2026_R,true_negative
china_2026_R_00740,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9028490863195596,china_2026_R,true_positive
china_2026_R_00741,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5150310200839243,china_2026_R,true_positive
china_2026_R_00742,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.4375579139564639,china_2026_R,other
china_2026_R_00743,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5444233934747124,china_2026_R,true_positive
china_2026_R_00744,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.8760757039532804,china_2026_R,false_positive
china_2026_R_00745,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.6642047821676736,china_2026_R,false_positive
china_2026_R_00746,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.24413317351822883,china_2026_R,other
china_2026_R_00748,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5112341810954562,china_2026_R,true_positive
china_2026_R_00749,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.11800429778515177,china_2026_R,false_negative
china_2026_R_00750,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.10859523760900709,china_2026_R,true_negative
china_2026_R_00751,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.22914886424864717,china_2026_R,other
china_2026_R_00752,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8109233532771929,china_2026_R,true_positive
china_2026_R_00753,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.454015161497016,china_2026_R,other
china_2026_R_00754,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7431518282453144,china_2026_R,true_positive
china_2026_R_00755,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.21379922260769577,china_2026_R,other
china_2026_R_00756,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.37210908652230756,china_2026_R,other
china_2026_R_00757,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8429720645148016,china_2026_R,true_positive
china_2026_R_00758,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.25930703333462346,china_2026_R,other
china_2026_R_00759,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.26359408505993903,china_2026_R,other
china_2026_R_00761,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.5277576754579276,china_2026_R,false_positive
china_2026_R_00762,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7925168295519955,china_2026_R,true_positive
china_2026_R_00763,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.4601100426656141,china_2026_R,other
china_2026_R_00764,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7430237162596186,china_2026_R,true_positive
china_2026_R_00765,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.7768160446856724,china_2026_R,false_positive
china_2026_R_00766,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6398865615155543,china_2026_R,true_positive
china_2026_R_00767,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.8857341589392563,china_2026_R,false_positive
china_2026_R_00768,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5083413407049323,china_2026_R,true_positive
china_2026_R_00770,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.4799860805648477,china_2026_R,other
china_2026_R_00771,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.752443267016592,china_2026_R,true_positive
china_2026_R_00772,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5483107278654167,china_2026_R,true_positive
china_2026_R_00773,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9504725784362448,china_2026_R,true_positive
china_2026_R_00774,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.09077294933163169,china_2026_R,true_negative
china_2026_R_00775,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.47269842712974264,china_2026_R,other
china_2026_R_00776,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.03400161948582026,china_2026_R,true_negative
china_2026_R_00777,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.2062007001716534,china_2026_R,other
china_2026_R_00779,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9346180238839168,china_2026_R,true_positive
china_2026_R_00781,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.0834320943887087,china_2026_R,false_negative
china_2026_R_00783,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.2978394673723125,china_2026_R,other
china_2026_R_00784,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.15133048264635973,china_2026_R,false_negative
china_2026_R_00785,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.11149166127331217,china_2026_R,true_negative
china_2026_R_00786,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.1036328280999553,china_2026_R,false_negative
china_2026_R_00788,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.13748707772683627,china_2026_R,false_negative
china_2026_R_00789,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.1589093513030501,china_2026_R,true_negative
china_2026_R_00790,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.23777148134651627,china_2026_R,other
china_2026_R_00791,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.10898944458843474,china_2026_R,true_negative
china_2026_R_00792,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.14360731146674902,china_2026_R,true_negative
china_2026_R_00793,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.018898037118418077,china_2026_R,true_negative
china_2026_R_00795,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.016005993008306192,china_2026_R,true_negative
china_2026_R_00796,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.14233721619697673,china_2026_R,false_negative
china_2026_R_00797,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.2283203189790785,china_2026_R,other
china_2026_R_00798,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.08056340965838844,china_2026_R,false_negative
china_2026_R_00799,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.07452643323760659,china_2026_R,true_negative
china_2026_R_00800,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.06552467014618629,china_2026_R,true_negative
china_2026_R_00801,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.09428645206899769,china_2026_R,true_negative
china_2026_R_00802,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7507851053578657,china_2026_R,true_positive
china_2026_R_00803,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.04819250708747455,china_2026_R,true_negative
china_2026_R_00804,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7561590443909096,china_2026_R,true_positive
china_2026_R_00805,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.5506288730546423,china_2026_R,false_positive
china_2026_R_00806,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6076687926324732,china_2026_R,true_positive
china_2026_R_00807,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.4170498636718109,china_2026_R,other
china_2026_R_00808,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6007196527387563,china_2026_R,true_positive
china_2026_R_00809,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.005940868621693119,china_2026_R,true_negative
china_2026_R_00810,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.20851866410384823,china_2026_R,other
china_2026_R_00811,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3888357495287132,china_2026_R,other
china_2026_R_00812,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6514363730845765,china_2026_R,true_positive
china_2026_R_00813,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.12302689137604443,china_2026_R,true_negative
china_2026_R_00814,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.8282586238163291,china_2026_R,true_positive
china_2026_R_00815,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.21260206488338146,china_2026_R,other
china_2026_R_00816,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.4527589631573228,china_2026_R,other
china_2026_R_00817,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.2696751479878653,china_2026_R,other
china_2026_R_00818,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.905303252528551,china_2026_R,false_positive
china_2026_R_00819,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3496350722546022,china_2026_R,other
china_2026_R_00820,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.08231678073931832,china_2026_R,false_negative
china_2026_R_00821,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.4897955832085388,china_2026_R,other
china_2026_R_00822,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.02166046953781266,china_2026_R,true_negative
china_2026_R_00823,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.9009287509928755,china_2026_R,true_positive
china_2026_R_00824,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.1064284358811702,china_2026_R,true_negative
china_2026_R_00825,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.4319504593996231,china_2026_R,other
china_2026_R_00826,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.15728171547220696,china_2026_R,false_negative
china_2026_R_00827,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.5279020417608755,china_2026_R,false_positive
china_2026_R_00828,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.019610478032769527,china_2026_R,false_negative
china_2026_R_00829,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.3381300833830654,china_2026_R,other
china_2026_R_00830,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.6156617108915011,china_2026_R,true_positive
china_2026_R_00831,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.149596376976394,china_2026_R,true_negative
china_2026_R_00832,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.8620714580440235,china_2026_R,false_positive
china_2026_R_00834,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.6347764784479266,china_2026_R,false_positive
china_2026_R_00835,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.3628770407719568,china_2026_R,other
china_2026_R_00836,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.263006117306669,china_2026_R,other
china_2026_R_00837,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.5822951508982375,china_2026_R,true_positive
china_2026_R_00838,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.17860530522668075,china_2026_R,true_negative
china_2026_R_00839,china_2026_R,Chinese Grand Prix,1.0,gbdt,0.7035877528425353,china_2026_R,true_positive
china_2026_R_00840,china_2026_R,Chinese Grand Prix,0.0,gbdt,0.3088812851988171,china_2026_R,other
